dt,Y,M,D,away_team,home_team,away_score,home_score,away_pitcher_id,home_pitcher_id,away_1_id,away_2_id,away_3_id,away_4_id,away_5_id,away_6_id,away_7_id,away_8_id,away_9_id,home_1_id,home_2_id,home_3_id,home_4_id,home_5_id,home_6_id,home_7_id,home_8_id,home_9_id,outcome
2020-08-01,2020,8,1,SDN,COL,1,6,luccj001,freek001,tatif002,machm001,phamt001,profj001,myerw001,grist001,frant002,mejif001,olive001,dahld001,stort001,blacc001,arenn001,kempm001,mcmar001,hampg001,owinc001,buted001,1
2020-08-01,2020,8,1,PIT,CHN,3,4,kellm003,chatt001,fraza001,newmk001,bellj005,morac001,reynb001,polag001,evanp001,dysoj001,murpj001,happi001,rizza001,baezj001,schwk001,contw001,heywj001,hoern001,boted002,carav001,1
2020-08-01,2020,8,1,NYN,ATL,1,7,wachm001,toust001,nimmb001,mcnej002,alonp001,confm001,canor001,cespy001,smitd008,ramow001,rosaa003,acunr001,albio001,freef001,ozunm001,adamm002,swand001,camaj001,incie001,flowt001,1
2020-08-01,2020,8,1,LAN,ARI,11,2,uriaj001,weavl001,muncm001,bettm001,seagc001,turnj001,pedej001,polla001,riose001,smitw003,beatm001,martk001,vargi001,marts002,escoe001,walkc002,perad001,kellc002,ahmen001,locat001,0
2020-08-02,2020,8,2,OAK,SEA,3,2,bassc001,gravk001,semim001,laurr001,olsom001,chapm001,canhm001,grosr001,brows003,allea001,kempt001,crawj002,moord002,lewik001,voged001,white005,longs001,gordd002,smitm007,hudsj002,0
2020-08-02,2020,8,2,BOS,NYA,7,9,brica001,paxtj001,pillk001,dever001,martj006,bogax001,vazqc001,chavm001,plawk001,bradj001,peraj003,lemad001,judga001,torrg001,stanm004,hicka001,voitl001,sancg002,urshg001,andum001,1
2020-08-02,2020,8,2,CLE,MIN,1,3,civaa001,clipt001,hernc005,ramij003,lindf001,santc002,freem002,santd002,zimmb001,merco003,taylb003,keplm001,polaj001,cruzn002,rosae001,garvm001,arral001,sanom001,gonzm002,buxtb001,1
2020-08-02,2020,8,2,CHA,KCA,9,2,ceasd001,junij001,robel002,moncy001,abrej003,grany001,encae001,jimee001,delmn001,mendd002,madrn001,merrw001,solej001,peres002,cordf003,franm004,gorda001,mondr003,philb002,gallc001,0
2020-08-02,2020,8,2,CIN,DET,4,0,bauet001,norrd002,ervip001,castn001,suare001,davim005,casac001,senzn001,coloc002,aquia001,farmk001,reyev001,casth001,cabrm001,schoj001,stewc002,mercj002,demet001,greig001,lugod001,0
2020-08-02,2020,8,2,CIN,DET,4,3,desca001,garcr007,akiys001,castn001,mousm001,suare001,winkj002,senzn001,vanmj001,galvf001,barnt001,goodn002,schoj001,cabrm001,cronc002,stewc002,reyev001,candj002,romia002,jonej006,0
2020-08-02,2020,8,2,HOU,LAA,6,5,jamej002,ohtas001,sprig001,altuj001,brega001,branm003,gurry001,reddj001,tuckk001,mayfj001,garnd001,fletd002,rengl001,renda001,uptoj001,goodb001,pujoa001,wardt002,stasm001,thaim001,0
2020-08-02,2020,8,2,TEX,SFN,9,5,allak001,samaj001,choos001,andre001,calhw001,gallj002,frazt001,solan001,heins001,kinei001,mathj001,slata001,florw001,yastm001,pench001,longe001,solad001,ruf-d001,tromc001,crawb001,0
2020-08-02,2020,8,2,SDN,COL,6,9,daviz001,senza001,tatif002,grist001,machm001,phamt001,garcg002,myerw001,profj001,mejif001,cronj001,dahld001,stort001,blacc001,arenn001,murpd006,mcmar001,kempm001,owinc001,woltt001,1
2020-08-02,2020,8,2,PIT,CHN,1,2,braus002,lestj001,fraza001,newmk001,osunj001,morac001,evanp001,tuckc001,hereg002,stalj001,gonze004,boted002,rizza001,baezj001,contw001,schwk001,souzs001,phegj001,hoern001,almoa002,1
2020-08-02,2020,8,2,NYN,ATL,0,4,peted003,wrigk001,nimmb001,mcnej002,alonp001,confm001,canor001,davij006,smitd008,rosaa003,nidot001,acunr001,swand001,freef001,ozunm001,darnt001,camaj001,duvaa001,rilea001,hecha001,1
2020-08-02,2020,8,2,LAN,ARI,3,0,kersc001,kellm002,bettm001,muncm001,turnj001,bellc002,taylc001,polla001,pedej001,herne001,barna001,martk001,marts002,walkc002,escoe001,calhk001,kellc002,perad001,vargi001,ahmen001,0
2020-08-02,2020,8,2,TBA,BAL,1,5,chiry001,milot001,diazy001,brosm001,loweb001,martj008,renfh001,margm001,adamw002,kierk001,zunim001,albeh001,santa003,nuner001,sevep001,siscc001,stewd002,valap001,velaa001,mullc002,1
2020-08-03,2020,8,3,LAN,SDN,4,5,buehw001,paddc001,pedej001,muncm001,turnj001,bellc002,polla001,seagc001,taylc001,beatm001,smitw003,tatif002,grist001,machm001,phamt001,cronj001,myerw001,almoa001,hedga001,profj001,1
2020-08-03,2020,8,3,OAK,SEA,11,1,montf001,shefj001,semim001,laurr001,canhm001,chapm001,olsom001,pindc001,davik003,piscs001,murps001,crawj002,longs001,lewik001,seagk001,nolaa002,voged001,white005,marmj001,smitm007,0
2020-08-03,2020,8,3,PIT,MIN,4,5,holld003,thorl002,tuckc001,newmk001,bellj005,osunj001,reynb001,evanp001,hereg002,stalj001,gonze004,garvm001,arral001,cruzn002,sanom001,keplm001,gonzm002,cavej001,buxtb001,adrie001,1
2020-08-03,2020,8,3,CHA,MIL,6,4,rodoc001,andeb004,robel002,moncy001,abrej003,grany001,jimee001,mccaj001,garcl004,engea001,madrn001,healr001,hiurk001,yelic001,garca003,gyorj001,smoaj001,pinam001,arcio002,gameb001,0
2020-08-03,2020,8,3,PHI,NYA,3,6,arrij001,coleg001,mccua001,hoskr001,harpb003,realj001,gregd001,seguj002,brucj001,kings001,hasea001,lemad001,judga001,hicka001,stanm004,fordm002,urshg001,sancg002,gardb001,wadet002,1
2020-08-03,2020,8,3,CLE,CIN,2,3,plesz001,grays001,hernc005,ramij003,lindf001,santc002,reyef001,johnd006,merco003,leons001,alleg002,akiys001,vottj001,castn001,mousm001,suare001,winkj002,galvf001,coloc002,barnt001,1
2020-08-03,2020,8,3,NYN,ATL,7,2,degrj001,sorom001,nimmb001,confm001,alonp001,canor001,davij006,smitd008,ramow001,gimea001,rosaa003,acunr001,albio001,freef001,ozunm001,adamm002,darnt001,swand001,camaj001,incie001,0
2020-08-03,2020,8,3,SFN,COL,6,7,cuetj001,gonzc002,yastm001,dicka001,solad001,beltb001,longe001,florw001,crawb001,tromc001,duggs001,dahld001,stort001,blacc001,arenn001,murpd006,mcmar001,kempm001,owinc001,woltt001,1
2020-08-03,2020,8,3,KCA,CHN,0,2,duffd001,milla003,merrw001,solej001,ohear001,peres002,cordf003,franm004,gorda001,mondr003,philb002,bryak001,rizza001,baezj001,contw001,schwk001,boted002,heywj001,hoern001,happi001,1
2020-08-04,2020,8,4,PIT,MIN,3,7,musgj001,berrj001,fraza001,evanp001,bellj005,morac001,reynb001,polag001,gonze004,dysoj001,murpj001,keplm001,polaj001,cruzn002,rosae001,sanom001,arral001,gonzm002,avila001,buxtb001,1
2020-08-04,2020,8,4,BOS,TBA,1,5,eovan001,mortc002,benia002,dever001,martj006,bogax001,morem001,vazqc001,verda001,bradj001,peraj003,meada001,loweb001,diazy001,choij001,tsuty001,wendj002,renfh001,kierk001,perem005,1
2020-08-04,2020,8,4,LAA,SEA,5,3,heLAA001,dunnj002,fletd002,troum001,renda001,goodb001,pujoa001,lastt001,adelj001,castj006,rengl001,crawj002,lopet001,lewik001,seagk001,nolaa002,white005,longs001,moord002,gordd002,0
2020-08-04,2020,8,4,TEX,OAK,1,5,lynnl001,luzaj001,andre001,solan001,gallj002,frazt001,chirr001,heins001,kinei001,garca005,refsr001,semim001,laurr001,olsom001,chapm001,canhm001,grosr001,piscs001,murps001,kempt001,1
2020-08-04,2020,8,4,NYN,WAS,3,5,matzs001,corbp001,nimmb001,davij006,alonp001,ramow001,confm001,dozib001,cordr001,gimea001,nidot001,turnt001,eatoa002,kendh001,cabra002,casts001,harrj002,kiebc001,gomey001,roblv001,1
2020-08-04,2020,8,4,LAN,SDN,5,2,may-d003,lamed001,pedej001,muncm001,turnj001,bellc002,seagc001,beatm001,riose001,herne001,barna001,tatif002,grist001,machm001,phamt001,cronj001,almoa001,garcg002,mejif001,naylj001,0
2020-08-04,2020,8,4,MIA,BAL,4,0,lopep002,meanj001,villj001,bertj001,aguij001,dickc002,andeb006,forsl001,cervf001,brinl001,harrm003,albeh001,santa003,nuner001,smitd007,haysa001,davic003,sevep001,stewd002,velaa001,0
2020-08-04,2020,8,4,SFN,COL,2,5,gausk001,marqg001,yastm001,dicka001,beltb001,longe001,sandp001,heint001,crawb001,dubom001,duggs001,dahld001,stort001,blacc001,arenn001,murpd006,kempm001,hills005,owinc001,woltt001,1
2020-08-04,2020,8,4,CLE,CIN,4,2,biebs001,mahlt001,hernc005,ramij003,lindf001,santc002,reyef001,zimmb001,luplj001,leons001,merco003,akiys001,vottj001,castn001,mousm001,suare001,winkj002,senzn001,galvf001,barnt001,0
2020-08-04,2020,8,4,KCA,CHN,4,5,singb001,hendk001,merrw001,solej001,ohear001,peres002,mcbrr001,mondr003,gorda001,franm004,starb001,bryak001,rizza001,baezj001,schwk001,contw001,heywj001,souzs001,kipnj001,happi001,1
2020-08-04,2020,8,4,TOR,ATL,1,10,shoem001,friem001,bichb001,biggc002,hernt002,gurrl001,guerv002,gricr001,jansd001,drurb001,alfoa002,acunr001,swand001,freef001,ozunm001,adamm002,rilea001,albio001,flowt001,incie001,1
2020-08-04,2020,8,4,HOU,ARI,8,2,javic001,bumgm001,sprig001,altuj001,brega001,gurry001,corrc001,reddj001,toroa001,tuckk001,maldm001,martk001,calhk001,marts002,walkc002,escoe001,perad001,kellc002,varsd001,ahmen001,0
2020-08-04,2020,8,4,CHA,MIL,3,2,gioll001,woodb005,robel002,moncy001,abrej003,grany001,jimee001,encae001,mazan001,garcl004,madrn001,sogae001,hiurk001,yelic001,garca003,smoaj001,morrl001,narvo001,gameb001,holtb002,0
2020-08-05,2020,8,5,MIA,BAL,1,0,herne002,cobba001,villj001,bertj001,dickc002,aguij001,andeb006,joycm001,cervf001,alvae001,harrm003,albeh001,santa003,iglej001,nuner001,smitd007,haysa001,davic003,siscc001,velaa001,0
2020-08-05,2020,8,5,LAA,SEA,6,7,tehej001,gonzm005,fletd002,troum001,renda001,uptoj001,pujoa001,wardt002,adelj001,stasm001,rengl001,crawj002,moord002,lewik001,seagk001,nolaa002,voged001,white005,longs001,smitm007,1
2020-08-05,2020,8,5,TEX,OAK,4,6,gibsk002,mLAAs001,choos001,andre001,gallj002,frazt001,chirr001,solan001,kinei001,refsr001,heins001,semim001,laurr001,olsom001,chapm001,canhm001,grosr001,piscs001,kempt001,allea001,1
2020-08-05,2020,8,5,CHN,KCA,6,1,darvy001,bubik001,bryak001,rizza001,baezj001,contw001,schwk001,boted002,heywj001,hoern001,carav001,merrw001,solej001,ohear001,peres002,gorda001,mcbrr001,mondr003,franm004,lopen001,0
2020-08-05,2020,8,5,CIN,CLE,0,2,antot001,clevm001,akiys001,castn001,vottj001,suare001,winkj002,senzn001,vanmj001,galvf001,barnt001,hernc005,ramij003,lindf001,santc002,reyef001,zimmb001,luplj001,leons001,merco003,1
2020-08-05,2020,8,5,MIL,CHA,1,0,housa001,keucd001,healr001,hiurk001,garca003,gyorj001,gameb001,pinam001,mathm002,arcio002,sogae001,robel002,moncy001,abrej003,grany001,jimee001,mazan001,mccaj001,garcl004,mendd002,0
2020-08-05,2020,8,5,MIA,BAL,2,1,smitj004,wojca001,villj001,bertj001,dickc002,aguij001,andeb006,joycm001,lavar001,alvae001,sierm002,albeh001,santa003,iglej001,nuner001,sevep001,stewd002,valap001,velaa001,mullc002,0
2020-08-05,2020,8,5,BOS,TBA,5,0,perem004,yarbr001,pillk001,dever001,martj006,bogax001,vazqc001,chavm001,verda001,peraj003,arauj001,diazy001,meada001,martj008,renfh001,brosm001,loweb001,adamw002,zunim001,kierk001,0
2020-08-05,2020,8,5,NYN,WAS,3,1,porcr001,schem001,nimmb001,confm001,alonp001,smitd008,davij006,gimea001,ramow001,guill001,hamib001,turnt001,eatoa002,casts001,sotoj001,kendh001,cabra002,thame001,suzuk001,roblv001,0
2020-08-05,2020,8,5,MIN,PIT,5,2,dobnr001,willt002,keplm001,polaj001,cruzn002,rosae001,cavej001,arral001,garvm001,gonzm002,adrie001,fraza001,newmk001,bellj005,morac001,reynb001,polag001,gonze004,tuckc001,stalj001,0
2020-08-05,2020,8,5,NYA,PHI,3,1,loaij001,nolaa001,lemad001,judga001,torrg001,stanm004,voitl001,taucm001,sancg002,urshg001,andum001,hasea001,hoskr001,harpb003,gregd001,seguj002,brucj001,kings001,walkn001,knapa001,0
2020-08-05,2020,8,5,NYA,PHI,7,11,happj001,wheez001,lemad001,judga001,hicka001,torrg001,fordm002,andum001,taucm001,higak001,gardb001,mccua001,hoskr001,harpb003,realj001,seguj002,kings001,gossp001,quinr003,garlk001,1
2020-08-05,2020,8,5,SFN,COL,4,3,webbl001,grayj003,yastm001,dicka001,solad001,beltb001,florw001,sandp001,crawb001,heint001,duggs001,dahld001,stort001,blacc001,arenn001,murpd006,mcmar001,tapir001,hills005,woltt001,0
2020-08-05,2020,8,5,TOR,ATL,2,1,ryu-h001,newcs001,bichb001,biggc002,hernt002,gurrl001,guerv002,gricr001,jansd001,drurb001,alfoa002,acunr001,swand001,ozunm001,darnt001,duvaa001,rilea001,camaj001,culbc001,incie001,0
2020-08-05,2020,8,5,HOU,ARI,7,14,mccul002,ray-r002,sprig001,altuj001,brega001,gurry001,corrc001,toroa001,tuckk001,stram002,maldm001,martk001,calhk001,marts002,walkc002,escoe001,perad001,vogts001,jay-j001,ahmen001,1
2020-08-05,2020,8,5,LAN,SDN,7,6,strir001,richg002,polla001,muncm001,turnj001,bellc002,seagc001,taylc001,pedej001,smitw003,herne001,tatif002,grist001,phamt001,machm001,cronj001,myerw001,garcg002,hedga001,profj001,0
2020-08-06,2020,8,6,LAA,SEA,6,1,bundd001,walkt004,fletd002,troum001,renda001,ohtas001,lastt001,uptoj001,goodb001,stasm001,rengl001,crawj002,moord002,seagk001,voged001,longs001,white005,gordd002,smitm007,hudsj002,0
2020-08-06,2020,8,6,TEX,OAK,4,6,minom001,fierm001,choos001,andre001,calhw001,gallj002,frazt001,solan001,kinei001,tejea001,mathj001,semim001,laurr001,chapm001,canhm001,olsom001,pindc001,davik003,piscs001,murps001,1
2020-08-06,2020,8,6,CHN,KCA,2,13,chatt001,kellb003,bryak001,rizza001,baezj001,schwk001,contw001,heywj001,carav001,hoern001,happi001,merrw001,solej001,peres002,ohear001,mondr003,gorda001,franm004,lopen001,heatn002,1
2020-08-06,2020,8,6,CIN,CLE,0,13,castl003,carrc003,akiys001,castn001,vottj001,suare001,winkj002,senzn001,galvf001,farmk001,barnt001,hernc005,ramij003,lindf001,santc002,reyef001,santd002,merco003,taylb003,deshd002,1
2020-08-06,2020,8,6,MIL,CHA,8,3,lindj004,gonzg003,gameb001,hiurk001,yelic001,garca003,gyorj001,smoaj001,narvo001,mathm002,arcio002,robel002,moncy001,abrej003,grany001,jimee001,mazan001,garcl004,collz001,mendd002,0
2020-08-06,2020,8,6,MIN,PIT,5,6,maedk001,brubj001,keplm001,polaj001,cruzn002,rosae001,sanom001,gonzm002,adrie001,avila001,buxtb001,fraza001,evanp001,bellj005,morac001,reynb001,polag001,riddj001,murpj001,dysoj001,1
2020-08-06,2020,8,6,NYA,PHI,4,5,montj004,efliz001,taucm001,voitl001,hicka001,stanm004,torrg001,gardb001,urshg001,sancg002,wadet002,mccua001,hoskr001,harpb003,realj001,gossp001,gregd001,kings001,walkn001,quinr003,1
2020-08-06,2020,8,6,SFN,COL,4,6,andet002,freek001,slata001,florw001,solad001,longe001,pench001,ruf-d001,sandp001,tromc001,dubom001,dahld001,stort001,blacc001,arenn001,kempm001,mcmar001,hampg001,owinc001,buted001,1
2020-08-06,2020,8,6,TOR,ATL,3,4,pearn001,toust001,bichb001,biggc002,gurrl001,tellr001,guerv002,gricr001,shawt001,panij002,mcgur002,acunr001,swand001,freef001,ozunm001,markn001,duvaa001,camaj001,flowt001,hecha001,1
2020-08-06,2020,8,6,HOU,ARI,4,5,bielb001,gallz001,sprig001,altuj001,brega001,branm003,gurry001,corrc001,reddj001,tuckk001,maldm001,martk001,calhk001,marts002,walkc002,escoe001,perad001,kellc002,youna003,ahmen001,1
2020-08-06,2020,8,6,MIA,BAL,8,7,yamaj001,leblw001,villj001,bertj001,cervf001,aguij001,andeb006,brinl001,forsl001,sierm002,harrm003,albeh001,santa003,iglej001,smitd007,nuner001,siscc001,haysa001,davic003,valap001,0
2020-08-07,2020,8,7,MIN,KCA,2,3,smeld001,junij001,keplm001,polaj001,sanom001,rosae001,cavej001,gonzm002,garvm001,adrie001,buxtb001,merrw001,solej001,peres002,mcbrr001,mondr003,gorda001,franm004,lopen001,heatn002,1
2020-08-07,2020,8,7,LAA,TEX,3,4,canng001,lylej001,fletd002,troum001,ohtas001,renda001,lastt001,pujoa001,castj006,uptoj001,goodb001,choos001,solan001,odorr001,frazt001,calhw001,andre001,kinei001,chirr001,tejea001,1
2020-08-07,2020,8,7,NYA,TBA,0,1,tLAAm001,snelb001,lemad001,judga001,hicka001,stanm004,voitl001,torrg001,urshg001,sancg002,taucm001,meada001,loweb001,diazy001,choij001,wendj002,tsuty001,adamw002,kierk001,zunim001,1
2020-08-07,2020,8,7,COL,SEA,8,4,senza001,kikuy001,hampg001,stort001,blacc001,arenn001,kempm001,murpd006,mcmar001,owinc001,diaze005,longs001,moord002,lewik001,seagk001,nolaa002,voged001,lopet001,gordd002,smitm007,0
2020-08-07,2020,8,7,HOU,OAK,2,3,greiz001,bassc001,tuckk001,altuj001,brega001,branm003,gurry001,corrc001,reddj001,stram002,maldm001,semim001,laurr001,olsom001,chapm001,canhm001,davik003,grosr001,murps001,kempt001,1
2020-08-07,2020,8,7,CLE,CHA,0,2,civaa001,ceasd001,hernc005,ramij003,lindf001,santc002,reyef001,zimmb001,merco003,leons001,deshd002,robel002,moncy001,abrej003,jimee001,mccaj001,garcl004,mendd002,collz001,engea001,1
2020-08-07,2020,8,7,SFN,LAN,2,7,samaj001,uriaj001,slata001,yastm001,solad001,longe001,florw001,beltb001,ruf-d001,tromc001,dubom001,pedej001,bettm001,bellc002,turnj001,seagc001,muncm001,taylc001,riose001,smitw003,1
2020-08-07,2020,8,7,BAL,WAS,11,0,milot001,sanca004,albeh001,santa003,iglej001,nuner001,smitd007,sevep001,ruizr002,davic003,haysa001,turnt001,eatoa002,casts001,sotoj001,kendh001,suzuk001,harrj002,kiebc001,roblv001,0
2020-08-07,2020,8,7,CIN,MIL,8,3,bauet001,lauee001,senzn001,castn001,suare001,davim005,casac001,coloc002,winkj002,ervip001,farmk001,holtb002,hiurk001,yelic001,morrl001,smoaj001,gameb001,narvo001,mathm002,arcio002,0
2020-08-07,2020,8,7,MIA,NYN,4,3,mejih001,wachm001,villj001,alvae001,dickc002,aguij001,andeb006,joycm001,cervf001,forsl001,sierm002,nimmb001,mcnej002,alonp001,confm001,davij006,smitd008,ramow001,gimea001,rosaa003,0
2020-08-07,2020,8,7,TOR,BOS,3,5,roart001,weber001,biggc002,bichb001,gurrl001,tellr001,guerv002,gricr001,shawt001,hernt002,jansd001,benia002,dever001,martj006,bogax001,morem001,vazqc001,verda001,bradj001,peraj003,1
2020-08-07,2020,8,7,ARI,SDN,0,3,weavl001,daviz001,martk001,calhk001,marts002,walkc002,escoe001,perad001,vogts001,lambj001,ahmen001,tatif002,grist001,machm001,phamt001,cronj001,myerw001,almoa001,mejif001,profj001,1
2020-08-07,2020,8,7,DET,PIT,17,13,boydm001,kuhlc001,goodn002,schoj001,cabrm001,cronc002,stewc002,candj002,reyev001,romia002,jonej006,tuckc001,newmk001,bellj005,morac001,reynb001,evanp001,fraza001,stalj001,gonze004,0
2020-08-08,2020,8,8,LAA,TEX,0,2,sandp002,allak001,fletd002,troum001,renda001,ohtas001,pujoa001,wardt002,adelj001,stasm001,rengl001,andre001,kinei001,frazt001,gallj002,odorr001,solan001,calhw001,chirr001,refsr001,1
2020-08-08,2020,8,8,NYA,TBA,3,5,kingm002,thomr007,lemad001,judga001,hicka001,stanm004,torrg001,voitl001,taucm001,urshg001,krate001,meada001,loweb001,martj008,choij001,wendj002,tsuty001,adamw002,kierk001,perem005,1
2020-08-08,2020,8,8,NYA,TBA,8,4,coleg001,glast001,lemad001,judga001,fordm002,stanm004,torrg001,taucm001,urshg001,sancg002,gardb001,diazy001,choij001,martj008,tsuty001,renfh001,wendj002,adamw002,kierk001,zunim001,0
2020-08-08,2020,8,8,COL,SEA,5,0,castr005,margn001,hampg001,stort001,blacc001,arenn001,murpd006,kempm001,dahld001,mcmar001,buted001,crawj002,longs001,lewik001,seagk001,voged001,white005,lopet001,smitm007,hudsj002,0
2020-08-08,2020,8,8,HOU,OAK,1,3,valdf001,montf001,tuckk001,altuj001,brega001,branm003,gurry001,corrc001,reddj001,stram002,garnd001,semim001,laurr001,chapm001,canhm001,olsom001,pindc001,davik003,piscs001,murps001,1
2020-08-08,2020,8,8,CLE,CHA,7,1,plesz001,fostm001,hernc005,ramij003,lindf001,santc002,reyef001,santd002,luplj001,taylb003,deshd002,moncy001,jimee001,abrej003,grany001,mazan001,robel002,garcl004,mendd002,engea001,0
2020-08-08,2020,8,8,TOR,BOS,2,1,andec001,godlz001,biggc002,bichb001,shawt001,hernt002,gurrl001,guerv002,gricr001,tellr001,jansd001,verda001,dever001,martj006,bogax001,morem001,vazqc001,benia002,bradj001,peraj003,0
2020-08-08,2020,8,8,MIN,KCA,6,9,odorj001,duffd001,garvm001,keplm001,cruzn002,sanom001,rosae001,gonzm002,arral001,buxtb001,adrie001,merrw001,solej001,peres002,ohear001,mondr003,gorda001,franm004,lopen001,philb002,1
2020-08-08,2020,8,8,ARI,SDN,3,2,kellm002,paddc001,martk001,calhk001,marts002,perad001,escoe001,vogts001,lambj001,jay-j001,ahmen001,tatif002,grist001,machm001,phamt001,hosme001,myerw001,cronj001,hedga001,garcg002,0
2020-08-08,2020,8,8,DET,PIT,11,5,novai001,holld003,goodn002,schoj001,cabrm001,cronc002,candj002,demet001,reyev001,greig001,jonej006,fraza001,newmk001,bellj005,polag001,reynb001,evanp001,gonze004,dysoj001,stalj001,0
2020-08-08,2020,8,8,ATL,PHI,0,5,wrigk001,arrij001,acunr001,swand001,freef001,ozunm001,darnt001,markn001,duvaa001,rilea001,hecha001,mccua001,hoskr001,harpb003,realj001,gregd001,seguj002,brucj001,kings001,hasea001,1
2020-08-08,2020,8,8,MIA,NYN,4,8,castd003,peted003,villj001,bertj001,aguij001,dickc002,andeb006,cervf001,brinl001,forsl001,harrm003,rosaa003,mcnej002,davij006,alonp001,confm001,ramow001,smitd008,dozib001,hamib001,1
2020-08-08,2020,8,8,CIN,MIL,4,1,desca001,andeb004,ervip001,castn001,vottj001,suare001,davim005,casac001,winkj002,galvf001,farmk001,sogae001,hiurk001,yelic001,morrl001,garca003,gameb001,narvo001,holtb002,arcio002,0
2020-08-08,2020,8,8,SFN,LAN,5,4,cuetj001,kersc001,slata001,solad001,yastm001,longe001,florw001,pench001,ruf-d001,tromc001,dubom001,pedej001,bettm001,bellc002,turnj001,muncm001,polla001,taylc001,herne001,barna001,0
2020-08-08,2020,8,8,BAL,WAS,5,3,eshet001,votha001,albeh001,santa003,iglej001,ruizr002,nuner001,siscc001,smitd007,davic003,haysa001,turnt001,eatoa002,casts001,sotoj001,kendh001,thame001,cabra002,suzuk001,roblv001,0
2020-08-09,2020,8,9,CLE,CHA,5,4,biebs001,gioll001,hernc005,ramij003,lindf001,santc002,reyef001,santd002,freem002,leons001,zimmb001,garcl004,moncy001,grany001,abrej003,jimee001,mazan001,robel002,mccaj001,mendd002,0
2020-08-09,2020,8,9,LAA,TEX,3,7,heLAA001,lynnl001,fletd002,lastt001,troum001,ohtas001,renda001,goodb001,adelj001,castj006,rengl001,choos001,kinei001,frazt001,gallj002,solan001,odorr001,andre001,refsr001,mathj001,1
2020-08-09,2020,8,9,NYA,TBA,3,4,paxtj001,mortc002,lemad001,judga001,hicka001,voitl001,torrg001,fordm002,urshg001,sancg002,gardb001,diazy001,meada001,martj008,renfh001,brosm001,loweb001,margm001,adamw002,zunim001,1
